ORIG,DEST,ROUTE,DIST,TIME,FREQ,COUNT
SNA,OKC,SNA_OKC,1840.87945,2.15,0.0001446340757882557,1
SNA,PGA,SNA_PGA,899.03415,1.05,0.0001446340757882557,1
SNA,PHX,SNA_PHX,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
SNA,PSP,SNA_PSP,299.67805,0.35,0.0001446340757882557,1
SNA,QND,SNA_QND,1498.39025,1.75,0.0001446340757882557,1
SNA,SAN,SNA_SAN,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
SNA,SFO,SNA_SFO,884.7637666666667,1.0333333333333334,0.0001446340757882557,1
SNA,SLC,SNA_SLC,1198.7122,1.4,0.0001446340757882557,3
SNA,STS,SNA_STS,899.03415,1.05,0.0001446340757882557,1
SNA,SUN,SNA_SUN,1455.5791,1.7,0.0001446340757882557,2
SNA,VNY,SNA_VNY,313.9484333333333,0.36666666666666664,0.0001446340757882557,2
SNN,APA,SNN_APA,7591.843933333334,8.866666666666667,0.0001446340757882557,1
SNN,APF,SNN_APF,7235.084349999999,8.45,0.0001446340757882557,1
SNN,AUH,SNN_AUH,6621.457866666667,7.733333333333333,0.0001446340757882557,4
SNN,AUS,SNN_AUS,7934.3331333333335,9.266666666666667,0.0001446340757882557,1
SNN,BFI,SNN_BFI,7663.195849999999,8.95,0.0001446340757882557,2
SNN,BGR,SNN_BGR,4609.333816666667,5.383333333333334,0.0001446340757882557,1
SNN,BNA,SNN_BNA,6535.835566666666,7.633333333333333,0.0001446340757882557,1
SNN,DEL,SNN_DEL,9332.8307,10.9,0.0001446340757882557,1
SNN,IAD,SNN_IAD,5765.234866666667,6.733333333333333,0.0001446340757882557,2
SNN,JED,SNN_JED,5180.149149999999,6.05,0.0001446340757882557,1
SNN,MIA,SNN_MIA,6778.432083333333,7.916666666666667,0.0001446340757882557,1
SNN,PMO,SNN_PMO,2440.23555,2.85,0.0001446340757882557,1
SNN,SFO,SNN_SFO,8291.092716666666,9.683333333333334,0.0001446340757882557,1
SNN,SJC,SNN_SJC,8376.715016666667,9.783333333333333,0.0001446340757882557,3
SNN,STN,SNN_STN,998.9268333333333,1.1666666666666667,0.0001446340757882557,1
SNN,TEB,SNN_TEB,5879.397933333334,6.866666666666667,0.0001446340757882557,2
SNN,XWA,SNN_XWA,6607.187483333333,7.716666666666667,0.0001446340757882557,1
SNN,ZRH,SNN_ZRH,1412.76795,1.65,0.0001446340757882557,1
SOP,BNA,SOP_BNA,956.1156833333333,1.1166666666666667,0.0001446340757882557,1
SOP,TEB,SOP_TEB,998.9268333333333,1.1666666666666667,0.0001446340757882557,1
SPA,CLT,SPA_CLT,413.84111666666666,0.48333333333333334,0.0001446340757882557,1
SPI,SNA,SPI_SNA,3025.3212666666664,3.533333333333333,0.0001446340757882557,1
SPU,DBV,SPU_DBV,371.02996666666667,0.43333333333333335,0.0001446340757882557,1
SPU,HPN,SPU_HPN,7677.466233333333,8.966666666666667,0.0001446340757882557,1
SRQ,HPN,SRQ_HPN,1940.7721333333332,2.2666666666666666,0.0001446340757882557,1
SRQ,IAD,SRQ_IAD,1584.01255,1.85,0.0001446340757882557,1
SRQ,ILM,SRQ_ILM,1141.6306666666665,1.3333333333333333,0.0001446340757882557,1
SRQ,LYS,SRQ_LYS,7277.8955,8.5,0.0001446340757882557,1
SRQ,MDW,SRQ_MDW,1997.8536666666666,2.3333333333333335,0.0001446340757882557,1
SRQ,MIA,SRQ_MIA,470.92265000000003,0.55,0.0001446340757882557,1
SRQ,NAS,SRQ_NAS,713.5191666666667,0.8333333333333334,0.0001446340757882557,1
SRQ,PBI,SRQ_PBI,513.7338,0.6,0.0001446340757882557,2
SRQ,RMG,SRQ_RMG,1041.7379833333334,1.2166666666666668,0.0001446340757882557,1
SRQ,STT,SRQ_STT,1997.8536666666666,2.3333333333333335,0.0001446340757882557,1
SRQ,TEB,SRQ_TEB,2668.5616833333333,3.1166666666666667,0.0001446340757882557,3
SSI,IAD,SSI_IAD,1184.4418166666667,1.3833333333333333,0.0001446340757882557,2
SSI,NAS,SSI_NAS,956.1156833333333,1.1166666666666667,0.0001446340757882557,1
SSI,PBI,SSI_PBI,770.6007,0.9,0.0001446340757882557,1
STL,DAL,STL_DAL,1027.4676,1.2,0.0001446340757882557,1
STL,IAD,STL_IAD,1298.6048833333332,1.5166666666666666,0.0001446340757882557,1
STL,PBI,STL_PBI,1855.1498333333332,2.1666666666666665,0.0001446340757882557,1
STL,PWK,STL_PWK,799.1414666666666,0.9333333333333333,0.0001446340757882557,2
STL,SJD,STL_SJD,3110.9435666666664,3.6333333333333333,0.0001446340757882557,1
STN,CIA,STN_CIA,1655.3644666666667,1.9333333333333333,0.0001446340757882557,1
STN,GLA,STN_GLA,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
STN,HPN,STN_HPN,5979.290616666666,6.983333333333333,0.0001446340757882557,2
STN,IAD,STN_IAD,6321.779816666667,7.383333333333334,0.0001446340757882557,2
STN,KUT,STN_KUT,3510.5142999999994,4.1,0.0001446340757882557,1
STN,LBG,STN_LBG,784.8710833333332,0.9166666666666666,0.0001446340757882557,2
STN,LIN,STN_LIN,1327.14565,1.55,0.0001446340757882557,1
STN,MSP,STN_MSP,6578.646716666666,7.683333333333334,0.0001446340757882557,1
STN,PWK,STN_PWK,6535.835566666666,7.633333333333333,0.0001446340757882557,1
STN,SFO,STN_SFO,8319.633483333333,9.716666666666667,0.0001446340757882557,1
STN,TEB,STN_TEB,6064.912916666666,7.083333333333333,0.0001446340757882557,3
STP,BFI,STP_BFI,2568.669,3.0,0.0001446340757882557,1
STP,SAF,STP_SAF,1698.1756166666667,1.9833333333333334,0.0001446340757882557,1
STP,TEB,STP_TEB,1798.0683,2.1,0.0001446340757882557,1
STR,BED,STR_BED,6221.887133333333,7.266666666666667,0.0001446340757882557,1
STR,FDH,STR_FDH,313.9484333333333,0.36666666666666664,0.0001446340757882557,1
STR,TEB,STR_TEB,7092.380516666666,8.283333333333333,0.0001446340757882557,1
STR,ZRH,STR_ZRH,399.5707333333333,0.4666666666666667,0.0001446340757882557,3
STS,CSL,STS_CSL,2397.4244,2.8,0.0001446340757882557,1
STS,KOA,STS_KOA,4252.574233333333,4.966666666666667,0.0001446340757882557,1
STS,LAX,STS_LAX,956.1156833333333,1.1166666666666667,0.0001446340757882557,1
STS,MMU,STS_MMU,4095.6000166666663,4.783333333333333,0.0001446340757882557,2
STS,OAK,STS_OAK,342.4892,0.4,0.0001446340757882557,2
STS,QQN,STS_QQN,3267.917783333333,3.8166666666666664,0.0001446340757882557,1
STS,SJC,STS_SJC,442.38188333333335,0.5166666666666667,0.0001446340757882557,2
STS,VNY,STS_VNY,770.6007,0.9,0.0001446340757882557,1
STT,BED,STT_BED,3082.4028,3.6,0.0001446340757882557,1
STT,HOU,STT_HOU,4024.2481,4.7,0.0001446340757882557,1
STT,HPN,STT_HPN,3125.21395,3.65,0.0001446340757882557,1
STT,MIA,STT_MIA,2226.1798,2.6,0.0001446340757882557,1
STT,PVD,STT_PVD,3153.754716666667,3.6833333333333336,0.0001446340757882557,2
STT,SKB,STT_SKB,456.65226666666666,0.5333333333333333,0.0001446340757882557,1
STT,SMF,STT_SMF,6550.10595,7.65,0.0001446340757882557,1
STT,STL,STT_STL,3895.81465,4.55,0.0001446340757882557,1
STX,HVN,STX_HVN,2882.6174333333333,3.3666666666666667,0.0001446340757882557,1
SUA,GCM,SUA_GCM,1155.90105,1.35,0.0001446340757882557,1
SUA,HPN,SUA_HPN,2640.020916666667,3.0833333333333335,0.0001446340757882557,2
SUA,ICT,SUA_ICT,2525.85785,2.95,0.0001446340757882557,1
SUA,PBI,SUA_PBI,313.9484333333333,0.36666666666666664,0.0001446340757882557,2
SUA,SWF,SUA_SWF,1955.0425166666664,2.283333333333333,0.0001446340757882557,1
SUA,VNY,SUA_VNY,4723.496883333333,5.516666666666667,0.0001446340757882557,1
SUN,BFI,SUN_BFI,984.6564499999998,1.15,0.0001446340757882557,1
SUN,BTM,SUN_BTM,556.54495,0.65,0.0001446340757882557,1
SUN,CLD,SUN_CLD,1469.8494833333334,1.7166666666666668,0.0001446340757882557,1
SUN,FCA,SUN_FCA,784.8710833333332,0.9166666666666666,0.0001446340757882557,1
SUN,LAS,SUN_LAS,1041.7379833333334,1.2166666666666668,0.0001446340757882557,1
SUN,LAX,SUN_LAX,1484.1198666666667,1.7333333333333334,0.0001446340757882557,2
SUN,OAK,SUN_OAK,1227.2529666666667,1.4333333333333333,0.0001446340757882557,1
SUN,SJC,SUN_SJC,1355.6864166666667,1.5833333333333335,0.0001446340757882557,2
SUN,SLC,SUN_SLC,599.3561,0.7,0.0001446340757882557,3
SUN,VNY,SUN_VNY,1412.76795,1.65,0.0001446340757882557,3
SUS,APF,SUS_APF,1698.1756166666667,1.9833333333333334,0.0001446340757882557,1
SUS,CLE,SUS_CLE,913.3045333333333,1.0666666666666667,0.0001446340757882557,1
SUS,IAD,SUS_IAD,1341.4160333333332,1.5666666666666667,0.0001446340757882557,1
SUS,IND,SUS_IND,599.3561,0.7,0.0001446340757882557,1
SUS,MEM,SUS_MEM,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
SUS,SBN,SUS_SBN,656.4376333333333,0.7666666666666667,0.0001446340757882557,1
SUS,SLC,SUS_SLC,2140.5575,2.5,0.0001446340757882557,1
SUS,SWF,SUS_SWF,1526.9310166666664,1.7833333333333332,0.0001446340757882557,1
SUS,TEB,SUS_TEB,1683.9052333333334,1.9666666666666668,0.0001446340757882557,4
SUS,VRB,SUS_VRB,1740.9867666666664,2.033333333333333,0.0001446340757882557,1
SVD,FOK,SVD_FOK,3524.784683333333,4.116666666666666,0.0001446340757882557,1
SVD,TEB,SVD_TEB,3981.4369500000003,4.65,0.0001446340757882557,1
SVG,HOU,SVG_HOU,7877.251599999999,9.2,0.0001446340757882557,1
SVG,STR,SVG_STR,1355.6864166666667,1.5833333333333335,0.0001446340757882557,1
SVQ,BED,SVQ_BED,5679.612566666666,6.633333333333333,0.0001446340757882557,1
SWF,HPN,SWF_HPN,285.4076666666666,0.3333333333333333,0.0001446340757882557,1
SWF,NCE,SWF_NCE,5822.3164,6.8,0.0001446340757882557,1
SWF,PIT,SWF_PIT,756.3303166666666,0.8833333333333333,0.0001446340757882557,1
SWF,SUS,SWF_SUS,1755.2571499999997,2.05,0.0001446340757882557,1
SWF,TEB,SWF_TEB,413.84111666666666,0.48333333333333334,0.0001446340757882557,2
SXM,ANU,SXM_ANU,385.30035,0.45,0.0001446340757882557,2
SXM,BGI,SXM_BGI,799.1414666666666,0.9333333333333333,0.0001446340757882557,2
SXM,CLD,SXM_CLD,6435.942883333333,7.516666666666667,0.0001446340757882557,1
SXM,EGE,SXM_EGE,5437.016049999999,6.35,0.0001446340757882557,1
SXM,FLL,SXM_FLL,2525.85785,2.95,0.0001446340757882557,2
SXM,FXE,SXM_FXE,2411.694783333333,2.8166666666666664,0.0001446340757882557,1
SXM,HPN,SXM_HPN,3082.4028,3.6,0.0001446340757882557,1
SXM,LBG,SXM_LBG,6493.024416666666,7.583333333333333,0.0001446340757882557,1
SXM,OPF,SXM_OPF,2397.4244,2.8,0.0001446340757882557,1
SXM,PBI,SXM_PBI,2554.3986166666664,2.9833333333333334,0.0001446340757882557,4
SXM,PTK,SXM_PTK,3967.166566666666,4.633333333333333,0.0001446340757882557,1
SXM,SAV,SXM_SAV,2796.9951333333333,3.2666666666666666,0.0001446340757882557,1
SXM,SJU,SXM_SJU,670.7080166666666,0.7833333333333333,0.0001446340757882557,1
SXM,TEB,SXM_TEB,3424.892,4.0,0.0001446340757882557,2
SXM,TTN,SXM_TTN,3168.0251,3.7,0.0001446340757882557,1
SYD,AKL,SYD_AKL,2126.2871166666664,2.4833333333333334,0.0001446340757882557,1
SYD,CBR,SYD_CBR,499.46341666666666,0.5833333333333334,0.0001446340757882557,1
SYR,BOS,SYR_BOS,684.9784,0.8,0.0001446340757882557,1
SYR,TEB,SYR_TEB,485.1930333333333,0.5666666666666667,0.0001446340757882557,1
SZG,DOL,SZG_DOL,1184.4418166666667,1.3833333333333333,0.0001446340757882557,1
SZG,LBG,SZG_LBG,1056.0083666666667,1.2333333333333334,0.0001446340757882557,1
SZX,GMP,SZX_GMP,2468.7763166666664,2.8833333333333333,0.0001446340757882557,1
TAR,PSA,TAR_PSA,941.8453000000001,1.1,0.0001446340757882557,1
TBS,HND,TBS_HND,7449.140099999999,8.7,0.0001446340757882557,1
TEB,ACC,TEB_ACC,7848.710833333333,9.166666666666666,0.0001446340757882557,1
TEB,ACY,TEB_ACY,456.65226666666666,0.5333333333333333,0.0001446340757882557,3
TEB,AGS,TEB_AGS,1270.0641166666667,1.4833333333333334,0.0001446340757882557,1
TEB,AGU,TEB_AGU,3952.8961833333337,4.616666666666667,0.0001446340757882557,1
TEB,AIK,TEB_AIK,1455.5791,1.7,0.0001446340757882557,1
TEB,ALB,TEB_ALB,470.92265000000003,0.55,0.0001446340757882557,2
TEB,AMS,TEB_AMS,5394.2049,6.3,0.0001446340757882557,1
TEB,ANC,TEB_ANC,5950.74985,6.95,0.0001446340757882557,1
TEB,ANR,TEB_ANR,5479.8272,6.4,0.0001446340757882557,1
TEB,ANU,TEB_ANU,3110.9435666666664,3.6333333333333333,0.0001446340757882557,4
TEB,APF,TEB_APF,2297.531716666667,2.6833333333333336,0.0001446340757882557,3
TEB,ARN,TEB_ARN,5736.6941,6.7,0.0001446340757882557,1
TEB,ASE,TEB_ASE,3781.6515833333333,4.416666666666667,0.0001446340757882557,5
TEB,ATH,TEB_ATH,7192.2732,8.4,0.0001446340757882557,1
TEB,ATL,TEB_ATL,1484.1198666666667,1.7333333333333334,0.0001446340757882557,1
TEB,AUS,TEB_AUS,2882.6174333333333,3.3666666666666667,0.0001446340757882557,2
TEB,AVL,TEB_AVL,1127.3602833333332,1.3166666666666667,0.0001446340757882557,1
TEB,AVN,TEB_AVN,5765.234866666667,6.733333333333333,0.0001446340757882557,1
TEB,AXA,TEB_AXA,2982.5101166666664,3.4833333333333334,0.0001446340757882557,3
TEB,AZS,TEB_AZS,2668.5616833333333,3.1166666666666667,0.0001446340757882557,1
TEB,BCT,TEB_BCT,2169.0982666666664,2.533333333333333,0.0001446340757882557,6
TEB,BDA,TEB_BDA,1427.0383333333332,1.6666666666666665,0.0001446340757882557,1
TEB,BDL,TEB_BDL,399.5707333333333,0.4666666666666667,0.0001446340757882557,1
PBI,TEB,PBI_TEB,2126.2871166666664,2.4833333333333334,0.0001446340757882557,14
TEB,BER,TEB_BER,6450.213266666667,7.533333333333333,0.0001446340757882557,1
TEB,BFI,TEB_BFI,4395.278066666667,5.133333333333334,0.0001446340757882557,6
TEB,BGR,TEB_BGR,827.6822333333333,0.9666666666666667,0.0001446340757882557,1
TEB,BHB,TEB_BHB,927.5749166666666,1.0833333333333333,0.0001446340757882557,1
TEB,BHD,TEB_BHD,4623.6042,5.4,0.0001446340757882557,1
TEB,BLM,TEB_BLM,271.1372833333333,0.31666666666666665,0.0001446340757882557,2
TEB,BNA,TEB_BNA,1655.3644666666667,1.9333333333333333,0.0001446340757882557,5
TEB,BOD,TEB_BOD,5579.719883333333,6.516666666666667,0.0001446340757882557,2
TEB,BOS,TEB_BOS,713.5191666666667,0.8333333333333334,0.0001446340757882557,7
TEB,BRU,TEB_BRU,5522.63835,6.45,0.0001446340757882557,2
TEB,BTV,TEB_BTV,799.1414666666666,0.9333333333333333,0.0001446340757882557,1
TEB,BUF,TEB_BUF,699.2487833333333,0.8166666666666667,0.0001446340757882557,1
TEB,BVY,TEB_BVY,627.8968666666666,0.7333333333333333,0.0001446340757882557,4
TEB,BWI,TEB_BWI,556.54495,0.65,0.0001446340757882557,4
TEB,BYJ,TEB_BYJ,5365.664133333333,6.266666666666667,0.0001446340757882557,2
TEB,BZN,TEB_BZN,3539.055066666667,4.133333333333334,0.0001446340757882557,1
TEB,CIA,TEB_CIA,6578.646716666666,7.683333333333334,0.0001446340757882557,3
TEB,CIW,TEB_CIW,3310.7289333333333,3.8666666666666667,0.0001446340757882557,2
TEB,CLE,TEB_CLE,956.1156833333333,1.1166666666666667,0.0001446340757882557,1
TEB,CLT,TEB_CLT,1455.5791,1.7,0.0001446340757882557,3
TEB,CMH,TEB_CMH,1098.8195166666665,1.2833333333333332,0.0001446340757882557,5
TEB,COS,TEB_COS,2925.428583333333,3.4166666666666665,0.0001446340757882557,1
TEB,CTA,TEB_CTA,7220.813966666667,8.433333333333334,0.0001446340757882557,3
TEB,CTH,TEB_CTH,428.1115,0.5,0.0001446340757882557,1
TEB,CUR,TEB_CUR,3496.2439166666663,4.083333333333333,0.0001446340757882557,2
TEB,DAL,TEB_DAL,3068.132416666667,3.5833333333333335,0.0001446340757882557,5
TEB,DBV,TEB_DBV,6849.784,8.0,0.0001446340757882557,1
TEB,DFW,TEB_DFW,2911.1582,3.4,0.0001446340757882557,1
TEB,DPA,TEB_DPA,1498.39025,1.75,0.0001446340757882557,1
TEB,DTW,TEB_DTW,1113.0899,1.3,0.0001446340757882557,2
TEB,DUB,TEB_DUB,4837.65995,5.65,0.0001446340757882557,1
TEB,DWH,TEB_DWH,2554.3986166666664,2.9833333333333334,0.0001446340757882557,2
TEB,EIS,TEB_EIS,2996.7805,3.5,0.0001446340757882557,1
TEB,ELH,TEB_ELH,2183.36865,2.55,0.0001446340757882557,1
TEB,EWR,TEB_EWR,342.4892,0.4,0.0001446340757882557,4
TEB,FAB,TEB_FAB,5137.338,6.0,0.0001446340757882557,1
TEB,FLL,TEB_FLL,2211.909416666667,2.5833333333333335,0.0001446340757882557,1
TEB,FOK,TEB_FOK,485.1930333333333,0.5666666666666667,0.0001446340757882557,7
TEB,FRG,TEB_FRG,528.0041833333333,0.6166666666666667,0.0001446340757882557,7
TEB,FTY,TEB_FTY,1498.39025,1.75,0.0001446340757882557,1
TEB,GIG,TEB_GIG,7877.251599999999,9.2,0.0001446340757882557,1
TEB,GOA,TEB_GOA,6493.024416666666,7.583333333333333,0.0001446340757882557,2
TEB,GRU,TEB_GRU,8019.9554333333335,9.366666666666667,0.0001446340757882557,6
TEB,GVA,TEB_GVA,6207.616749999999,7.25,0.0001446340757882557,3
TEB,HOU,TEB_HOU,2996.7805,3.5,0.0001446340757882557,7
PBI,HPN,PBI_HPN,2226.1798,2.6,0.0001446340757882557,19
TEB,HSH,TEB_HSH,4124.140783333333,4.816666666666666,0.0001446340757882557,1
TEB,HYA,TEB_HYA,613.6264833333333,0.7166666666666667,0.0001446340757882557,4
TEB,MIA,TEB_MIA,2340.3428666666664,2.7333333333333334,0.0001446340757882557,11
TEB,IBZ,TEB_IBZ,5708.153333333334,6.666666666666667,0.0001446340757882557,1
SJC,LAX,SJC_LAX,2568.669,3.0,0.0001446340757882557,8
TEB,ILM,TEB_ILM,1155.90105,1.35,0.0001446340757882557,1
TEB,IND,TEB_IND,1498.39025,1.75,0.0001446340757882557,1
TEB,INN,TEB_INN,6193.346366666667,7.233333333333333,0.0001446340757882557,1
TEB,INV,TEB_INV,4766.308033333333,5.566666666666666,0.0001446340757882557,1
TEB,ISL,TEB_ISL,7563.303166666667,8.833333333333334,0.0001446340757882557,1
TEB,ISP,TEB_ISP,399.5707333333333,0.4666666666666667,0.0001446340757882557,2
TEB,JAC,TEB_JAC,3624.6773666666663,4.233333333333333,0.0001446340757882557,2
TEB,JAX,TEB_JAX,1912.2313666666666,2.2333333333333334,0.0001446340757882557,1
TEB,JCI,TEB_JCI,2483.0467,2.9,0.0001446340757882557,1
TEB,JFK,TEB_JFK,585.0857166666666,0.6833333333333333,0.0001446340757882557,2
TEB,JHF,TEB_JHF,7848.710833333333,9.166666666666666,0.0001446340757882557,1
TEB,JZI,TEB_JZI,1526.9310166666664,1.7833333333333332,0.0001446340757882557,3
TEB,KEF,TEB_KEF,3838.7331166666663,4.483333333333333,0.0001446340757882557,1
TEB,LAS,TEB_LAS,4637.874583333333,5.416666666666667,0.0001446340757882557,4
TEB,LAX,TEB_LAX,4366.7373,5.1,0.0001446340757882557,3
PLS,TEB,PLS_TEB,2782.72475,3.25,0.0001446340757882557,9
TEB,LCY,TEB_LCY,5579.719883333333,6.516666666666667,0.0001446340757882557,1
TEB,LEX,TEB_LEX,1355.6864166666667,1.5833333333333335,0.0001446340757882557,4
TEB,LGA,TEB_LGA,299.67805,0.35,0.0001446340757882557,5
TEB,LGB,TEB_LGB,4166.951933333334,4.866666666666667,0.0001446340757882557,1
TEB,LIR,TEB_LIR,4024.2481,4.7,0.0001446340757882557,2
TEB,ICT,TEB_ICT,2782.72475,3.25,0.0001446340757882557,8
TEB,MAD,TEB_MAD,5222.9603,6.1,0.0001446340757882557,1
TEB,MBJ,TEB_MBJ,2996.7805,3.5,0.0001446340757882557,1
TEB,MDW,TEB_MDW,1555.4717833333332,1.8166666666666667,0.0001446340757882557,2
TEB,MHH,TEB_MHH,2083.475966666667,2.4333333333333336,0.0001446340757882557,3
TEB,MHT,TEB_MHT,599.3561,0.7,0.0001446340757882557,1
TEB,PBI,TEB_PBI,2939.698966666667,3.4333333333333336,0.0001446340757882557,20
TEB,MKE,TEB_MKE,1384.2271833333332,1.6166666666666667,0.0001446340757882557,1
TEB,MMU,TEB_MMU,285.4076666666666,0.3333333333333333,0.0001446340757882557,5
TEB,MMV,TEB_MMV,4466.629983333333,5.216666666666667,0.0001446340757882557,2
TEB,MSN,TEB_MSN,1612.5533166666667,1.8833333333333333,0.0001446340757882557,1
TEB,MSP,TEB_MSP,1983.583283333333,2.3166666666666664,0.0001446340757882557,1
TEB,MVY,TEB_MVY,599.3561,0.7,0.0001446340757882557,4
TEB,MXP,TEB_MXP,6350.320583333333,7.416666666666667,0.0001446340757882557,1
TEB,NAS,TEB_NAS,2383.1540166666664,2.783333333333333,0.0001446340757882557,5
TEB,NCE,TEB_NCE,6150.535216666666,7.183333333333334,0.0001446340757882557,2
TEB,NEW,TEB_NEW,2197.639033333333,2.5666666666666664,0.0001446340757882557,1
TEB,NHT,TEB_NHT,5308.5826,6.2,0.0001446340757882557,5
TEB,NUE,TEB_NUE,6307.509433333333,7.366666666666666,0.0001446340757882557,2
TEB,NUQ,TEB_NUQ,4737.767266666667,5.533333333333333,0.0001446340757882557,1
TEB,OAK,TEB_OAK,4752.037649999999,5.55,0.0001446340757882557,1
TEB,OMA,TEB_OMA,2254.7205666666664,2.6333333333333333,0.0001446340757882557,2
TEB,OPF,TEB_OPF,2268.99095,2.65,0.0001446340757882557,6
TEB,OPO,TEB_OPO,5194.419533333333,6.066666666666666,0.0001446340757882557,1
TEB,ORD,TEB_ORD,1669.63485,1.95,0.0001446340757882557,3
TEB,OSL,TEB_OSL,5879.397933333334,6.866666666666667,0.0001446340757882557,1
MIA,TEB,MIA_TEB,3296.45855,3.85,0.0001446340757882557,11
TEB,PDK,TEB_PDK,1469.8494833333334,1.7166666666666668,0.0001446340757882557,2
TEB,PDP,TEB_PDP,8590.770766666667,10.033333333333333,0.0001446340757882557,1
TEB,PGA,TEB_PGA,3710.2996666666663,4.333333333333333,0.0001446340757882557,2
TEB,PHL,TEB_PHL,485.1930333333333,0.5666666666666667,0.0001446340757882557,6
TEB,PHX,TEB_PHX,4295.385383333333,5.016666666666667,0.0001446340757882557,1
TEB,PIR,TEB_PIR,2582.9393833333334,3.0166666666666666,0.0001446340757882557,1
TEB,PLS,TEB_PLS,2568.669,3.0,0.0001446340757882557,5
TEB,PRG,TEB_PRG,6278.968666666666,7.333333333333333,0.0001446340757882557,1
TEB,PSM,TEB_PSM,642.16725,0.75,0.0001446340757882557,1
TEB,PTK,TEB_PTK,1170.1714333333332,1.3666666666666667,0.0001446340757882557,4
TEB,PTY,TEB_PTY,3853.0035,4.5,0.0001446340757882557,1
TEB,PVD,TEB_PVD,456.65226666666666,0.5333333333333333,0.0001446340757882557,1
TEB,PVR,TEB_PVR,4095.6000166666663,4.783333333333333,0.0001446340757882557,2
TEB,PWK,TEB_PWK,1427.0383333333332,1.6666666666666665,0.0001446340757882557,2
TEB,RAK,TEB_RAK,5593.990266666667,6.533333333333333,0.0001446340757882557,1
TEB,RBW,TEB_RBW,1270.0641166666667,1.4833333333333334,0.0001446340757882557,1
TEB,RIC,TEB_RIC,856.223,1.0,0.0001446340757882557,1
TEB,RKD,TEB_RKD,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
TEB,ROA,TEB_ROA,1398.4975666666667,1.6333333333333333,0.0001446340757882557,1
TEB,ROC,TEB_ROC,642.16725,0.75,0.0001446340757882557,2
TEB,RTM,TEB_RTM,5051.7157,5.9,0.0001446340757882557,1
TEB,SAV,TEB_SAV,1412.76795,1.65,0.0001446340757882557,1
TEB,SBA,TEB_SBA,4281.115,5.0,0.0001446340757882557,1
TEB,SCE,TEB_SCE,599.3561,0.7,0.0001446340757882557,1
TEB,SCF,TEB_SCF,4124.140783333333,4.816666666666666,0.0001446340757882557,1
TEB,SFO,TEB_SFO,4880.4711,5.7,0.0001446340757882557,5
TEB,SGR,TEB_SGR,2640.020916666667,3.0833333333333335,0.0001446340757882557,1
TEB,SID,TEB_SID,5351.393749999999,6.25,0.0001446340757882557,2
TEB,SJC,TEB_SJC,4766.308033333333,5.566666666666666,0.0001446340757882557,1
TEB,SJU,TEB_SJU,3239.3770166666663,3.783333333333333,0.0001446340757882557,1
TEB,SKB,TEB_SKB,3182.2954833333333,3.716666666666667,0.0001446340757882557,3
TEB,SMF,TEB_SMF,4866.200716666666,5.683333333333334,0.0001446340757882557,1
TEB,SRQ,TEB_SRQ,2083.475966666667,2.4333333333333336,0.0001446340757882557,2
TEB,STN,TEB_STN,5494.097583333333,6.416666666666667,0.0001446340757882557,1
TEB,STP,TEB_STP,1912.2313666666666,2.2333333333333334,0.0001446340757882557,1
TEB,SUS,TEB_SUS,1669.63485,1.95,0.0001446340757882557,1
TEB,SZG,TEB_SZG,5950.74985,6.95,0.0001446340757882557,1
TEB,TEB,TEB_TEB,228.32613333333333,0.26666666666666666,0.0001446340757882557,1
TEB,TEX,TEB_TEX,3553.3254500000003,4.15,0.0001446340757882557,1
TEB,TMB,TEB_TMB,2126.2871166666664,2.4833333333333334,0.0001446340757882557,2
TEB,TRM,TEB_TRM,4238.30385,4.95,0.0001446340757882557,1
TEB,TTN,TEB_TTN,299.67805,0.35,0.0001446340757882557,2
TEB,UGN,TEB_UGN,1498.39025,1.75,0.0001446340757882557,2
TEB,UST,TEB_UST,1612.5533166666667,1.8833333333333333,0.0001446340757882557,1
VNY,TEB,VNY_TEB,4095.6000166666663,4.783333333333333,0.0001446340757882557,13
TEB,VRB,TEB_VRB,1883.6906000000001,2.2,0.0001446340757882557,1
TEB,WVL,TEB_WVL,742.0599333333333,0.8666666666666667,0.0001446340757882557,1
TEB,YIP,TEB_YIP,1170.1714333333332,1.3666666666666667,0.0001446340757882557,1
TEB,YQB,TEB_YQB,870.4933833333332,1.0166666666666666,0.0001446340757882557,1
